studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_IL,2025,IL,1,8,9,30,930,IL23-1421,NDP150476G,plot,B4I_2025_IL_930,45,75,96.52,42,60,50.8,26,7,1,148,142
B4I_2025_IL,2025,IL,1,7,9,31,931,IL23-1209,NDP150070G,plot,B4I_2025_IL_931,46,75,91.44,31,57,60.96,25,5,1,148,150
B4I_2025_IL,2025,IL,1,7,9,32,932,IL23-1859,NDP250134G,plot,B4I_2025_IL_932,40,76,91.44,35,60,66.04,18,4,1,149,149
B4I_2025_IL,2025,IL,1,7,9,33,933,IL22-4325,NDP250136G,plot,B4I_2025_IL_933,50,92,101.6,37,54,60.96,23,7,1,145,149
B4I_2025_IL,2025,IL,1,7,9,34,934,IL23-475,NDP150221G,plot,B4I_2025_IL_934,40,74,91.44,34,55,71.12,19,7,1,150,151
B4I_2025_IL,2025,IL,1,7,9,35,935,IL23-923,NDP170027G,plot,B4I_2025_IL_935,48,77,91.44,32,56,60.96,23,3,1,152,146
B4I_2025_IL,2025,IL,1,8,9,36,936,IL23-2235,NDP150232Y,plot,B4I_2025_IL_936,42,77,91.44,34,50,55.88,24,4,1,148,153
B4I_2025_IL,2025,IL,1,8,9,37,937,IL23-1806,NDP170252Y,plot,B4I_2025_IL_937,41,73,96.52,30,56,66.04,18,9,0,150,150
B4I_2025_IL,2025,IL,1,8,9,38,938,IL23-971,NDP250159Y,plot,B4I_2025_IL_938,38,77,91.44,42,58,71.12,19,6,1,152,155
B4I_2025_IL,2025,IL,1,8,9,39,939,IL23-377,NDP250171Y,plot,B4I_2025_IL_939,37,74,91.44,28,55,66.04,24,10,1,150,155
B4I_2025_IL,2025,IL,1,8,9,40,940,IL22-2662,NDP250169Y,plot,B4I_2025_IL_940,45,81,91.44,37,60,60.96,16,7,1,145,150
B4I_2025_ND,2025,ND,1,4,1,1,4001,IL20-677,NDP250059Y,plot,B4I_2025_ND_4001,NA,NA,NA,NA,NA,NA,NA,NA,4,177,186
B4I_2025_ND,2025,ND,1,4,1,2,4002,IL23-1206,NDP250078Y,plot,B4I_2025_ND_4002,NA,NA,NA,NA,NA,NA,NA,NA,2,177,185
B4I_2025_ND,2025,ND,1,4,1,3,4003,IL20-7727,NDP250083Y,plot,B4I_2025_ND_4003,NA,NA,NA,NA,NA,NA,NA,NA,1,177,186
B4I_2025_ND,2025,ND,1,4,1,4,4004,IL23-376,NDP150412G,plot,B4I_2025_ND_4004,NA,NA,NA,NA,NA,NA,NA,NA,1,180,182
B4I_2025_ND,2025,ND,1,4,1,5,4005,IL23-669,NDP250045Y,plot,B4I_2025_ND_4005,NA,NA,NA,NA,NA,NA,NA,NA,2,178,184
B4I_2025_ND,2025,ND,1,4,1,6,4006,IL17-3125,NDP250170Y,plot,B4I_2025_ND_4006,NA,NA,NA,NA,NA,NA,NA,NA,1,179,184
B4I_2025_ND,2025,ND,1,4,1,7,4007,IL20-8446,NDP250065Y,plot,B4I_2025_ND_4007,NA,NA,NA,NA,NA,NA,NA,NA,2,175,181
B4I_2025_ND,2025,ND,1,4,1,8,4008,IL23-271,NDP250056G,plot,B4I_2025_ND_4008,NA,NA,NA,NA,NA,NA,NA,NA,3,177,185
B4I_2025_ND,2025,ND,1,4,1,9,4009,IL23-621,NDP250168Y,plot,B4I_2025_ND_4009,NA,NA,NA,NA,NA,NA,NA,NA,2,177,183
B4I_2025_ND,2025,ND,1,4,1,10,4010,IL22-4235,NDP250129Y,plot,B4I_2025_ND_4010,NA,NA,NA,NA,NA,NA,NA,NA,2,178,184
B4I_2025_ND,2025,ND,1,4,1,11,4011,IL23-271,NDP250137G,plot,B4I_2025_ND_4011,NA,NA,NA,NA,NA,NA,NA,NA,6,177,187
B4I_2025_ND,2025,ND,1,4,1,12,4012,IL23-1608,NDP250165Y,plot,B4I_2025_ND_4012,NA,NA,NA,NA,NA,NA,NA,NA,5,176,182
B4I_2025_ND,2025,ND,1,4,1,13,4013,IL23-3730,NDP250076Y,plot,B4I_2025_ND_4013,NA,NA,NA,NA,NA,NA,NA,NA,4,179,181
B4I_2025_ND,2025,ND,1,4,1,14,4014,IL23-2843,NDP150228Y,plot,B4I_2025_ND_4014,NA,NA,NA,NA,NA,NA,NA,NA,3,180,181
B4I_2025_ND,2025,ND,1,4,1,15,4015,IL23-1614,NDP250139G,plot,B4I_2025_ND_4015,NA,NA,NA,NA,NA,NA,NA,NA,1,178,179
B4I_2025_ND,2025,ND,1,4,1,16,4016,IL23-4049,NDP170008G,plot,B4I_2025_ND_4016,NA,NA,NA,NA,NA,NA,NA,NA,1,179,179
B4I_2025_ND,2025,ND,1,4,1,17,4017,IL23-661,NDP250083Y,plot,B4I_2025_ND_4017,NA,NA,NA,NA,NA,NA,NA,NA,1,178,186
B4I_2025_ND,2025,ND,1,4,1,18,4018,IL23-512,NDP170151Y,plot,B4I_2025_ND_4018,NA,NA,NA,NA,NA,NA,NA,NA,2,179,183
B4I_2025_ND,2025,ND,1,4,1,19,4019,IL23-2253,NDP250091Y,plot,B4I_2025_ND_4019,NA,NA,NA,NA,NA,NA,NA,NA,6,180,188
B4I_2025_ND,2025,ND,1,4,1,20,4020,IL23-965,NDP250160Y,plot,B4I_2025_ND_4020,NA,NA,NA,NA,NA,NA,NA,NA,4,179,179
B4I_2025_ND,2025,ND,1,4,1,21,4021,IL23-2154,NDP250128Y,plot,B4I_2025_ND_4021,NA,NA,NA,NA,NA,NA,NA,NA,8,176,186
B4I_2025_ND,2025,ND,1,4,1,22,4022,IL23-377,NDP250048Y,plot,B4I_2025_ND_4022,NA,NA,NA,NA,NA,NA,NA,NA,1,180,183
B4I_2025_ND,2025,ND,1,4,1,23,4023,IL23-913,NDP150084Y,plot,B4I_2025_ND_4023,NA,NA,NA,NA,NA,NA,NA,NA,3,178,180
B4I_2025_ND,2025,ND,1,4,1,24,4024,IL21-4364,NDP170202Y,plot,B4I_2025_ND_4024,NA,NA,NA,NA,NA,NA,NA,NA,5,175,183
B4I_2025_ND,2025,ND,1,4,1,25,4025,IL23-4722,NDP250064Y,plot,B4I_2025_ND_4025,NA,NA,NA,NA,NA,NA,NA,NA,7,178,184
B4I_2025_ND,2025,ND,1,4,1,26,4026,IL23-2954,NDP140510Y,plot,B4I_2025_ND_4026,NA,NA,NA,NA,NA,NA,NA,NA,1,181,182
B4I_2025_ND,2025,ND,1,4,1,27,4027,IL22-948,NDP250088Y,plot,B4I_2025_ND_4027,NA,NA,NA,NA,NA,NA,NA,NA,8,177,183
B4I_2025_ND,2025,ND,1,4,1,28,4028,IL23-1422,NDP250058G,plot,B4I_2025_ND_4028,NA,NA,NA,NA,NA,NA,NA,NA,7,180,185
B4I_2025_ND,2025,ND,1,4,1,29,4029,IL22-4714,NDP250075Y,plot,B4I_2025_ND_4029,NA,NA,NA,NA,NA,NA,NA,NA,2,179,186
B4I_2025_ND,2025,ND,1,4,1,30,4030,IL19-6432,NDP170202Y,plot,B4I_2025_ND_4030,NA,NA,NA,NA,NA,NA,NA,NA,1,179,184
B4I_2025_ND,2025,ND,1,4,1,31,4031,IL23-923,NDP170039G,plot,B4I_2025_ND_4031,NA,NA,NA,NA,NA,NA,NA,NA,3,180,182
B4I_2025_ND,2025,ND,1,4,1,32,4032,IL23-524,NDP170111G,plot,B4I_2025_ND_4032,NA,NA,NA,NA,NA,NA,NA,NA,4,181,181
B4I_2025_ND,2025,ND,1,4,1,33,4033,IL23-3759,NDP150221G,plot,B4I_2025_ND_4033,NA,NA,NA,NA,NA,NA,NA,NA,2,181,186
B4I_2025_ND,2025,ND,1,4,1,34,4034,IL22-1019,NDP250127Y,plot,B4I_2025_ND_4034,NA,NA,NA,NA,NA,NA,NA,NA,4,176,183
B4I_2025_ND,2025,ND,1,4,1,35,4035,IL23-4259,NDP250181G,plot,B4I_2025_ND_4035,NA,NA,NA,NA,NA,NA,NA,NA,6,175,184
B4I_2025_ND,2025,ND,1,4,1,36,4036,IL23-1617,NDP170039G,plot,B4I_2025_ND_4036,NA,NA,NA,NA,NA,NA,NA,NA,5,175,180
B4I_2025_ND,2025,ND,1,4,1,37,4037,IL23-1644,NDP170183Y,plot,B4I_2025_ND_4037,NA,NA,NA,NA,NA,NA,NA,NA,2,177,184
B4I_2025_ND,2025,ND,1,4,1,38,4038,IL22-2362,NDP250132Y,plot,B4I_2025_ND_4038,NA,NA,NA,NA,NA,NA,NA,NA,4,177,187
B4I_2025_ND,2025,ND,1,4,1,39,4039,IL23-376,NDP250175Y,plot,B4I_2025_ND_4039,NA,NA,NA,NA,NA,NA,NA,NA,4,181,181
B4I_2025_ND,2025,ND,1,4,1,40,4040,IL23-3443,NDP250100Y,plot,B4I_2025_ND_4040,NA,NA,NA,NA,NA,NA,NA,NA,9,180,187
B4I_2025_ND,2025,ND,1,4,2,40,4041,IL23-1165,NDP170200Y,plot,B4I_2025_ND_4041,NA,NA,NA,NA,NA,NA,NA,NA,8,177,184
B4I_2025_ND,2025,ND,1,4,2,39,4042,IL23-2751,NDP250055G,plot,B4I_2025_ND_4042,NA,NA,NA,NA,NA,NA,NA,NA,8,181,185
B4I_2025_ND,2025,ND,1,4,2,38,4043,IL20-6928,NDP250063Y,plot,B4I_2025_ND_4043,NA,NA,NA,NA,NA,NA,NA,NA,7,177,184
B4I_2025_ND,2025,ND,1,4,2,37,4044,IL23-3545,NDP250107G,plot,B4I_2025_ND_4044,NA,NA,NA,NA,NA,NA,NA,NA,3,181,184
B4I_2025_ND,2025,ND,1,4,2,36,4045,IL23-1348,NDP170043G,plot,B4I_2025_ND_4045,NA,NA,NA,NA,NA,NA,NA,NA,4,177,181
B4I_2025_ND,2025,ND,1,4,2,35,4046,IL23-1619,NDP170022G,plot,B4I_2025_ND_4046,NA,NA,NA,NA,NA,NA,NA,NA,3,177,180
B4I_2025_ND,2025,ND,1,4,2,34,4047,IL23-763,NDP250037Y,plot,B4I_2025_ND_4047,NA,NA,NA,NA,NA,NA,NA,NA,3,178,183
B4I_2025_ND,2025,ND,1,4,2,33,4048,IL20-5913,NDP250043Y,plot,B4I_2025_ND_4048,NA,NA,NA,NA,NA,NA,NA,NA,6,177,186
B4I_2025_ND,2025,ND,1,4,2,32,4049,IL19-4877,NDP170153Y,plot,B4I_2025_ND_4049,NA,NA,NA,NA,NA,NA,NA,NA,3,177,183
B4I_2025_ND,2025,ND,1,4,2,31,4050,IL23-906,NDP170027G,plot,B4I_2025_ND_4050,NA,NA,NA,NA,NA,NA,NA,NA,3,179,182
B4I_2025_ND,2025,ND,1,4,2,30,4051,IL22-2662,NDP250114G,plot,B4I_2025_ND_4051,NA,NA,NA,NA,NA,NA,NA,NA,4,175,186
B4I_2025_ND,2025,ND,1,4,2,29,4052,IL19-6920,NDP250106G,plot,B4I_2025_ND_4052,NA,NA,NA,NA,NA,NA,NA,NA,5,178,187
B4I_2025_ND,2025,ND,1,4,2,28,4053,IL23-4722,NDP250064Y,plot,B4I_2025_ND_4053,NA,NA,NA,NA,NA,NA,NA,NA,6,178,184
B4I_2025_ND,2025,ND,1,4,2,27,4054,IL23-4722,NDP170350Y,plot,B4I_2025_ND_4054,NA,NA,NA,NA,NA,NA,NA,NA,4,178,186
B4I_2025_ND,2025,ND,1,4,2,26,4055,IL23-1655,NDP170011G,plot,B4I_2025_ND_4055,NA,NA,NA,NA,NA,NA,NA,NA,4,177,182
B4I_2025_ND,2025,ND,1,4,2,25,4056,IL23-1669,NDP250069Y,plot,B4I_2025_ND_4056,NA,NA,NA,NA,NA,NA,NA,NA,3,178,184
B4I_2025_ND,2025,ND,1,4,2,24,4057,IL22-4432,NDP250171Y,plot,B4I_2025_ND_4057,NA,NA,NA,NA,NA,NA,NA,NA,5,178,189
B4I_2025_ND,2025,ND,1,4,2,23,4058,IL23-4572,NDP170056G,plot,B4I_2025_ND_4058,NA,NA,NA,NA,NA,NA,NA,NA,3,178,182
B4I_2025_ND,2025,ND,1,4,2,22,4059,IL23-3730,NDP170089G,plot,B4I_2025_ND_4059,NA,NA,NA,NA,NA,NA,NA,NA,7,178,180
B4I_2025_ND,2025,ND,1,4,2,21,4060,IL23-1422,NDP250036Y,plot,B4I_2025_ND_4060,NA,NA,NA,NA,NA,NA,NA,NA,6,179,188
B4I_2025_ND,2025,ND,1,4,2,20,4061,IL23-1414,NDP250067Y,plot,B4I_2025_ND_4061,NA,NA,NA,NA,NA,NA,NA,NA,7,179,183
B4I_2025_ND,2025,ND,1,4,2,19,4062,IL23-3731,NDP250157Y,plot,B4I_2025_ND_4062,NA,NA,NA,NA,NA,NA,NA,NA,5,177,183
B4I_2025_ND,2025,ND,1,4,2,18,4063,IL23-2154,NDP250169Y,plot,B4I_2025_ND_4063,NA,NA,NA,NA,NA,NA,NA,NA,6,176,183
B4I_2025_ND,2025,ND,1,4,2,17,4064,IL19-5336,NDP250076Y,plot,B4I_2025_ND_4064,NA,NA,NA,NA,NA,NA,NA,NA,1,176,181
B4I_2025_ND,2025,ND,1,4,2,16,4065,IL23-4079,NDP250045Y,plot,B4I_2025_ND_4065,NA,NA,NA,NA,NA,NA,NA,NA,4,178,184
B4I_2025_ND,2025,ND,1,4,2,15,4066,IL23-3759,NDP250136G,plot,B4I_2025_ND_4066,NA,NA,NA,NA,NA,NA,NA,NA,3,180,183
B4I_2025_ND,2025,ND,1,4,2,14,4067,IL20-6928,NDP170031G,plot,B4I_2025_ND_4067,NA,NA,NA,NA,NA,NA,NA,NA,4,177,182
B4I_2025_ND,2025,ND,1,4,2,13,4068,IL23-3730,NDP250076Y,plot,B4I_2025_ND_4068,NA,NA,NA,NA,NA,NA,NA,NA,2,179,181
B4I_2025_ND,2025,ND,1,4,2,12,4069,IL23-4063,NDP170017G,plot,B4I_2025_ND_4069,NA,NA,NA,NA,NA,NA,NA,NA,4,178,183
B4I_2025_ND,2025,ND,1,4,2,11,4070,IL22-1423,NDP170181Y,plot,B4I_2025_ND_4070,NA,NA,NA,NA,NA,NA,NA,NA,6,176,183
B4I_2025_ND,2025,ND,1,4,2,10,4071,IL23-3335,NDP120083Y,plot,B4I_2025_ND_4071,NA,NA,NA,NA,NA,NA,NA,NA,3,176,183
B4I_2025_ND,2025,ND,1,4,2,9,4072,IL23-3661,NDP170012G,plot,B4I_2025_ND_4072,NA,NA,NA,NA,NA,NA,NA,NA,3,176,178
B4I_2025_ND,2025,ND,1,4,2,8,4073,IL23-1666,NDP170037G,plot,B4I_2025_ND_4073,NA,NA,NA,NA,NA,NA,NA,NA,1,175,181
B4I_2025_ND,2025,ND,1,4,2,7,4074,IL23-1432,NDP250119G,plot,B4I_2025_ND_4074,NA,NA,NA,NA,NA,NA,NA,NA,1,179,184
B4I_2025_ND,2025,ND,1,4,2,6,4075,IL19-6920,NDP250099Y,plot,B4I_2025_ND_4075,NA,NA,NA,NA,NA,NA,NA,NA,2,177,184
B4I_2025_ND,2025,ND,1,4,2,5,4076,IL22-1256,NDP170336G,plot,B4I_2025_ND_4076,NA,NA,NA,NA,NA,NA,NA,NA,3,176,181
B4I_2025_ND,2025,ND,1,4,2,4,4077,IL23-3848,NDP250178Y,plot,B4I_2025_ND_4077,NA,NA,NA,NA,NA,NA,NA,NA,1,178,181
B4I_2025_ND,2025,ND,1,4,2,3,4078,IL22-3146,NDP250094Y,plot,B4I_2025_ND_4078,NA,NA,NA,NA,NA,NA,NA,NA,1,176,183
B4I_2025_ND,2025,ND,1,4,2,2,4079,IL22-4235,ND VICTORY,plot,B4I_2025_ND_4079,NA,NA,NA,NA,NA,NA,NA,NA,1,178,183
B4I_2025_ND,2025,ND,1,4,2,1,4080,IL21-4011,ND DAWN,plot,B4I_2025_ND_4080,NA,NA,NA,NA,NA,NA,NA,NA,1,177,180
B4I_2025_ND,2025,ND,1,4,3,1,4081,IL19-5467,NDP170185Y,plot,B4I_2025_ND_4081,NA,NA,NA,NA,NA,NA,NA,NA,2,176,183
B4I_2025_ND,2025,ND,1,4,3,2,4082,IL23-1842,NDP250186G,plot,B4I_2025_ND_4082,NA,NA,NA,NA,NA,NA,NA,NA,1,179,184
B4I_2025_ND,2025,ND,1,4,3,3,4083,IL23-1842,NDP170054Y,plot,B4I_2025_ND_4083,NA,NA,NA,NA,NA,NA,NA,NA,1,180,181
B4I_2025_ND,2025,ND,1,4,3,4,4084,IL21-5955,NDP170249Y,plot,B4I_2025_ND_4084,NA,NA,NA,NA,NA,NA,NA,NA,1,179,182
B4I_2025_ND,2025,ND,1,4,3,5,4085,IL23-621,NDP170177Y,plot,B4I_2025_ND_4085,NA,NA,NA,NA,NA,NA,NA,NA,1,178,183
B4I_2025_ND,2025,ND,1,4,3,6,4086,IL23-1432,NDP250116G,plot,B4I_2025_ND_4086,NA,NA,NA,NA,NA,NA,NA,NA,1,179,182
B4I_2025_ND,2025,ND,1,4,3,7,4087,IL23-963,NDP250129Y,plot,B4I_2025_ND_4087,NA,NA,NA,NA,NA,NA,NA,NA,2,179,184
B4I_2025_ND,2025,ND,1,4,3,8,4088,IL23-1531,NDP170028G,plot,B4I_2025_ND_4088,NA,NA,NA,NA,NA,NA,NA,NA,3,178,181
B4I_2025_ND,2025,ND,1,4,3,9,4089,IL23-1547,NDP170350Y,plot,B4I_2025_ND_4089,NA,NA,NA,NA,NA,NA,NA,NA,2,178,185
B4I_2025_ND,2025,ND,1,4,3,10,4090,IL23-1424,NDP170153Y,plot,B4I_2025_ND_4090,NA,NA,NA,NA,NA,NA,NA,NA,4,178,183
B4I_2025_ND,2025,ND,1,4,3,11,4091,IL23-3627,NDP170190Y,plot,B4I_2025_ND_4091,NA,NA,NA,NA,NA,NA,NA,NA,4,179,182
B4I_2025_ND,2025,ND,1,4,3,12,4092,IL19-3661,NDP170094Y,plot,B4I_2025_ND_4092,NA,NA,NA,NA,NA,NA,NA,NA,6,178,181
B4I_2025_ND,2025,ND,1,4,3,13,4093,IL23-4259,NDP250093Y,plot,B4I_2025_ND_4093,NA,NA,NA,NA,NA,NA,NA,NA,6,175,184
B4I_2025_ND,2025,ND,1,4,3,14,4094,IL23-3621,NDP250088Y,plot,B4I_2025_ND_4094,NA,NA,NA,NA,NA,NA,NA,NA,5,179,182
B4I_2025_ND,2025,ND,1,4,3,15,4095,IL23-1423,NDP250120G,plot,B4I_2025_ND_4095,NA,NA,NA,NA,NA,NA,NA,NA,4,181,183
B4I_2025_ND,2025,ND,1,4,3,16,4096,IL23-3731,NDP170273Y,plot,B4I_2025_ND_4096,NA,NA,NA,NA,NA,NA,NA,NA,3,178,183
B4I_2025_ND,2025,ND,1,4,3,17,4097,IL23-3669,NDP250138G,plot,B4I_2025_ND_4097,NA,NA,NA,NA,NA,NA,NA,NA,2,179,182
B4I_2025_ND,2025,ND,1,4,3,18,4098,IL23-4554,NDP250104G,plot,B4I_2025_ND_4098,NA,NA,NA,NA,NA,NA,NA,NA,5,175,185
B4I_2025_ND,2025,ND,1,4,3,19,4099,IL23-943,NDP250112G,plot,B4I_2025_ND_4099,NA,NA,NA,NA,NA,NA,NA,NA,3,179,181
B4I_2025_ND,2025,ND,1,4,3,20,4100,IL23-1450,NDP250187G,plot,B4I_2025_ND_4100,NA,NA,NA,NA,NA,NA,NA,NA,7,179,187
B4I_2025_ND,2025,ND,1,4,3,21,4101,IL23-951,NDP170028G,plot,B4I_2025_ND_4101,NA,NA,NA,NA,NA,NA,NA,NA,7,179,181
B4I_2025_ND,2025,ND,1,4,3,22,4102,IL23-1409,NDP150210Y,plot,B4I_2025_ND_4102,NA,NA,NA,NA,NA,NA,NA,NA,4,180,187
B4I_2025_ND,2025,ND,1,4,3,23,4103,IL23-3738,NDP250135Y,plot,B4I_2025_ND_4103,NA,NA,NA,NA,NA,NA,NA,NA,1,177,183
B4I_2025_ND,2025,ND,1,4,3,24,4104,IL23-3468,NDP250078Y,plot,B4I_2025_ND_4104,NA,NA,NA,NA,NA,NA,NA,NA,1,181,185
B4I_2025_ND,2025,ND,1,4,3,25,4105,IL21-4043,NDP250110G,plot,B4I_2025_ND_4105,NA,NA,NA,NA,NA,NA,NA,NA,3,177,186
B4I_2025_ND,2025,ND,1,4,3,26,4106,IL23-2942,NDP250059Y,plot,B4I_2025_ND_4106,NA,NA,NA,NA,NA,NA,NA,NA,3,181,186
B4I_2025_ND,2025,ND,1,4,3,27,4107,IL23-1947,NDP250096Y,plot,B4I_2025_ND_4107,NA,NA,NA,NA,NA,NA,NA,NA,3,181,185
B4I_2025_ND,2025,ND,1,4,3,28,4108,IL23-558,NDP250109G,plot,B4I_2025_ND_4108,NA,NA,NA,NA,NA,NA,NA,NA,4,180,186
B4I_2025_ND,2025,ND,1,4,3,29,4109,IL23-1753,NDP250097Y,plot,B4I_2025_ND_4109,NA,NA,NA,NA,NA,NA,NA,NA,3,181,181
B4I_2025_ND,2025,ND,1,4,3,30,4110,IL19-3618,NDP250116G,plot,B4I_2025_ND_4110,NA,NA,NA,NA,NA,NA,NA,NA,8,178,183
B4I_2025_ND,2025,ND,1,4,3,31,4111,IL23-1410,NDP170151Y,plot,B4I_2025_ND_4111,NA,NA,NA,NA,NA,NA,NA,NA,8,181,183
B4I_2025_ND,2025,ND,1,4,3,32,4112,IL23-1410,NDP250188G,plot,B4I_2025_ND_4112,NA,NA,NA,NA,NA,NA,NA,NA,8,180,188
B4I_2025_ND,2025,ND,1,4,3,33,4113,IL21-5955,NDP250107G,plot,B4I_2025_ND_4113,NA,NA,NA,NA,NA,NA,NA,NA,2,180,183
B4I_2025_ND,2025,ND,1,4,3,34,4114,IL21-6116,NDP170101G,plot,B4I_2025_ND_4114,NA,NA,NA,NA,NA,NA,NA,NA,2,177,183
B4I_2025_ND,2025,ND,1,4,3,35,4115,IL19-6345,NDP250161Y,plot,B4I_2025_ND_4115,NA,NA,NA,NA,NA,NA,NA,NA,3,178,185
B4I_2025_ND,2025,ND,1,4,3,36,4116,IL23-1623,NDP150232Y,plot,B4I_2025_ND_4116,NA,NA,NA,NA,NA,NA,NA,NA,3,177,186
B4I_2025_ND,2025,ND,1,4,3,37,4117,IL23-1547,NDP250102Y,plot,B4I_2025_ND_4117,NA,NA,NA,NA,NA,NA,NA,NA,4,179,187
B4I_2025_ND,2025,ND,1,4,3,38,4118,IL21-753,NDP250049Y,plot,B4I_2025_ND_4118,NA,NA,NA,NA,NA,NA,NA,NA,4,178,186
B4I_2025_ND,2025,ND,1,4,3,39,4119,IL19-7048,NDP121711R,plot,B4I_2025_ND_4119,NA,NA,NA,NA,NA,NA,NA,NA,2,177,186
B4I_2025_ND,2025,ND,1,4,3,40,4120,IL23-963,NDP250074Y,plot,B4I_2025_ND_4120,NA,NA,NA,NA,NA,NA,NA,NA,3,179,184
B4I_2025_ND,2025,ND,1,4,4,40,4121,IL23-4555,NDP250141G,plot,B4I_2025_ND_4121,NA,NA,NA,NA,NA,NA,NA,NA,8,177,185
B4I_2025_ND,2025,ND,1,4,4,39,4122,IL23-3549,NDP170161Y,plot,B4I_2025_ND_4122,NA,NA,NA,NA,NA,NA,NA,NA,6,180,183
B4I_2025_ND,2025,ND,1,4,4,38,4123,IL23-1806,NDP250067Y,plot,B4I_2025_ND_4123,NA,NA,NA,NA,NA,NA,NA,NA,5,181,185
B4I_2025_ND,2025,ND,1,4,4,37,4124,IL23-3635,NDP250108G,plot,B4I_2025_ND_4124,NA,NA,NA,NA,NA,NA,NA,NA,7,179,186
B4I_2025_ND,2025,ND,1,4,4,36,4125,IL23-763,NDP250109G,plot,B4I_2025_ND_4125,NA,NA,NA,NA,NA,NA,NA,NA,5,179,186
B4I_2025_ND,2025,ND,1,4,4,35,4126,IL23-1259,NDP250125Y,plot,B4I_2025_ND_4126,NA,NA,NA,NA,NA,NA,NA,NA,8,178,185
B4I_2025_ND,2025,ND,1,4,4,34,4127,IL23-1650,NDP250076Y,plot,B4I_2025_ND_4127,NA,NA,NA,NA,NA,NA,NA,NA,2,177,182
B4I_2025_ND,2025,ND,1,4,4,33,4128,IL21-7653,NDP250088Y,plot,B4I_2025_ND_4128,NA,NA,NA,NA,NA,NA,NA,NA,2,175,183
B4I_2025_ND,2025,ND,1,4,4,32,4129,IL19-4556,NDP170004G,plot,B4I_2025_ND_4129,NA,NA,NA,NA,NA,NA,NA,NA,7,178,182
B4I_2025_ND,2025,ND,1,4,4,31,4130,IL20-5913,NDP250088Y,plot,B4I_2025_ND_4130,NA,NA,NA,NA,NA,NA,NA,NA,7,178,183
B4I_2025_ND,2025,ND,1,4,4,30,4131,IL23-4575,NDP250163Y,plot,B4I_2025_ND_4131,NA,NA,NA,NA,NA,NA,NA,NA,7,176,183
B4I_2025_ND,2025,ND,1,4,4,29,4132,IL22-6261,NDP250185G,plot,B4I_2025_ND_4132,NA,NA,NA,NA,NA,NA,NA,NA,6,178,186
B4I_2025_ND,2025,ND,1,4,4,28,4133,IL23-543,NDP250167Y,plot,B4I_2025_ND_4133,NA,NA,NA,NA,NA,NA,NA,NA,3,181,182
B4I_2025_ND,2025,ND,1,4,4,27,4134,IL23-4718,NDP150476G,plot,B4I_2025_ND_4134,NA,NA,NA,NA,NA,NA,NA,NA,2,177,179
B4I_2025_ND,2025,ND,1,4,4,26,4135,IL23-3669,NDP150231Y,plot,B4I_2025_ND_4135,NA,NA,NA,NA,NA,NA,NA,NA,4,180,184
B4I_2025_ND,2025,ND,1,4,4,25,4136,IL23-1613,NDP250116G,plot,B4I_2025_ND_4136,NA,NA,NA,NA,NA,NA,NA,NA,4,176,183
B4I_2025_ND,2025,ND,1,4,4,24,4137,IL23-423,NDP250091Y,plot,B4I_2025_ND_4137,NA,NA,NA,NA,NA,NA,NA,NA,5,180,188
B4I_2025_ND,2025,ND,1,4,4,23,4138,IL21-3542,NDP250116G,plot,B4I_2025_ND_4138,NA,NA,NA,NA,NA,NA,NA,NA,5,177,183
B4I_2025_ND,2025,ND,1,4,4,22,4139,IL23-3857,NDP170043G,plot,B4I_2025_ND_4139,NA,NA,NA,NA,NA,NA,NA,NA,5,178,180
B4I_2025_ND,2025,ND,1,4,4,21,4140,IL23-1653,NDP250128Y,plot,B4I_2025_ND_4140,NA,NA,NA,NA,NA,NA,NA,NA,4,178,186
B4I_2025_ND,2025,ND,1,4,4,20,4141,IL23-4049,NDP250035G,plot,B4I_2025_ND_4141,NA,NA,NA,NA,NA,NA,NA,NA,4,178,188
B4I_2025_ND,2025,ND,1,4,4,19,4142,IL23-1842,NDP250186G,plot,B4I_2025_ND_4142,NA,NA,NA,NA,NA,NA,NA,NA,4,180,187
B4I_2025_ND,2025,ND,1,4,4,18,4143,IL23-875,NDP250080Y,plot,B4I_2025_ND_4143,NA,NA,NA,NA,NA,NA,NA,NA,5,178,183
B4I_2025_ND,2025,ND,1,4,4,17,4144,IL20-8446,NDP250043Y,plot,B4I_2025_ND_4144,NA,NA,NA,NA,NA,NA,NA,NA,2,175,186
B4I_2025_ND,2025,ND,1,4,4,16,4145,IL22-4169,NDP170247Y,plot,B4I_2025_ND_4145,NA,NA,NA,NA,NA,NA,NA,NA,2,178,181
B4I_2025_ND,2025,ND,1,4,4,15,4146,IL23-1547,NDP170101G,plot,B4I_2025_ND_4146,NA,NA,NA,NA,NA,NA,NA,NA,3,178,183
B4I_2025_ND,2025,ND,1,4,4,14,4147,IL23-1660,NDP170245Y,plot,B4I_2025_ND_4147,NA,NA,NA,NA,NA,NA,NA,NA,3,177,183
B4I_2025_ND,2025,ND,1,4,4,13,4148,IL23-2625,NDP250057G,plot,B4I_2025_ND_4148,NA,NA,NA,NA,NA,NA,NA,NA,5,177,183
